ID,duration,wav,words
10859,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_100.wav,theo ông nên làm thế nào với lứa tuổi rất nhạy cảm này
10860,3.22,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_101.wav,ví dụ tôi mua một cây tre về đóng cọc cho công ty
10861,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_102.wav,và tôi chuyên tâm làm nghề mạng và sang sợi quần áo
10862,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_103.wav,nhưng bất chấp những khó khăn anh đã tập luyện miệt mài
10863,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_104.wav,phải chăng đó là người bạn bay cùng ngày nào của nó
10864,3.28,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_105.wav,cả nhóm vẫn thường đùa nhau vừa cấy vừa đếm mới năng suất
10865,2.97,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_106.wav,bao giờ cũng là sự chọn lựa giữa cái này và cái nọ
10866,3.59,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_107.wav,cuộc sống ở đấy giờ hiện đại rồi cũng kẹt xe cũng ô nhiễm
10867,3.47,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_108.wav,hay lúc anh đi qua thằng bé vẫn còn bình yên với con chó
10868,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_109.wav,sự ưu tú và cần cù của người hàn quốc được công nhận
10869,3.19,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_110.wav,trao tiền của bạn đọc giúp giáo viên quảng nam xây lại nhà
10870,2.97,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_111.wav,khủng hoảng này thuộc về chu kỳ của thị trường nhà đất
10871,3.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_112.wav,ông ta muốn mua một khóa kéo áo gió nhưng lại không biết tiếng nhật
10872,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_113.wav,đừng mang tài sản của nhà nước cho người khác thuê
10873,3.72,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_114.wav,nhện bắt đầu xây mạng bằng loại tơ không dính và tạo các tia trước
10874,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_115.wav,trên thực tế tôi phải đảm đương nhiều việc cùng lúc
10875,2.59,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_116.wav,người đó xác định và chi phối môi trường làm việc
10876,2.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_117.wav,doanh nghiệp nước ngoài được đầu tư chống thất thoát nước
10877,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_118.wav,nguyên nhân gây bệnh là do tập quán trồng rau của chúng ta
10878,2.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_119.wav,việc bố trí các đoàn thanh tra mang tính chất điểm
10879,2.47,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_120.wav,cũng nhờ vậy tiếng anh của nhi khá lên rất
10880,2.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_121.wav,điểm chỉ được ghi khi quật ngã đối phương ra hai bên
10881,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_122.wav,nhỏ bạn đón tôi ở ga nụ cười méo lệch vì lạnh
10882,2.72,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_123.wav,thạch hà và can lộc là hai huyện làm tốt nhất tỉnh
10883,2.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_124.wav,dù đường dây điện bị đứt nhưng liên lạc vẫn thông suốt
10884,3.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_125.wav,bởi vì vẫn còn nhiều cú tạt khác không chỉ do học trò gây ra
10885,3.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_126.wav,sáng hôm sau gia đình gồm ông bà và cha mẹ đưa anh lên chùa
10886,2.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_127.wav,mà tôi thì thì rất dị ứng với dòng phim lên gân này
10887,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_128.wav,học bổng thạc sĩ châu âu về chăn nuôi thú y và di truyền học
10888,2.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_129.wav,ông vô tâm bỏ chúng vào thùng rác gắn ở cột đèn
10889,2.66,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_130.wav,bà tốt nghiệp tú tài đúng lúc đất nước giải phóng
10890,3.19,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_131.wav,mình không sợ con dốt nhưng sợ nhất nó không còn là nó
10891,3.53,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_132.wav,nhưng ngôi vườn không còn như trước đây nữa nó đã được lát đầy gạch
10892,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_133.wav,em chỉ muốn sinh con trai nhưng lại ra con gái
10893,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_134.wav,thế nhưng nếu người việt thực sự đã có tín ngưỡng thờ chó thì sao
10894,3.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_135.wav,từ đây hoa theo chân các bạn hàng len lỏi khắp mọi nẻo đường
10895,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_136.wav,hai là họ phải làm theo những quy định những quy trình
10896,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_137.wav,quyết định cuối cùng kiểm tra hậu môn bằng giấy thử ma túy
10897,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_138.wav,cần có bạn đồng hành để giúp xử trí những tình huống khẩn cấp
10898,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_139.wav,cuộc thi tùy bút xuân ấm cùng chia sẻ tình xuân ấm áp
10899,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_140.wav,thị trường sẽ ít cạnh tranh hơn và không có lợi cho người dùng
10900,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_141.wav,một số máy thường xuyên bị trục trặc ở bộ phận đọc màn hình
10901,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_142.wav,mời các bạn cùng tham gia để gởi những thông điệp tình yêu của mình
10902,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_143.wav,mưa bão giông tố rồi cũng sẽ lại xanh vời vợi
10903,1.999375,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_144.wav,sao cái giỏ này lại lên
10904,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_145.wav,sau đó anh nháo nhào chạy qua sân bay quốc tế để làm thủ tục
10905,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_146.wav,cục phải quản lý hồ sơ và tiến hành thanh tra thường xuyên
10906,2.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_147.wav,hãy làm lần lượt từng việc và làm tốt từng việc ấy
10907,2.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_148.wav,kỹ năng giao tiếp bằng ngôn ngữ và không ngôn ngữ
10908,3.03,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_149.wav,quàng tay ôm vai tôi và tôi cảm thấy mình dường như hạnh phúc
10909,2.66,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_150.wav,chồng cũ của chị chính là người đã ký lệnh bắt ông
10910,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_151.wav,kết quả kiểm tra cho thấy chủ trương dừng khoán hộ không được lòng dân
10911,3.061875,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_152.wav,vật liệu kiều và nước ngoài có thể thành lập sàn giao dịch
10912,2.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_153.wav,tuy nhiên chi phí cho dự án này sẽ không rẻ chút nào
10913,2.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_154.wav,và thật bất ngờ ông đã làm khán phòng vỡ òa với
10914,2.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_155.wav,uống đủ nước để giữ gìn sức khỏe ảnh gia tiến
10915,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_156.wav,chuyến đi đó đến giờ vẫn là một ám ảnh trong ký ức tôi
10916,3.19,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_157.wav,thứ hai còn một chỗ trống duy nhất trong lớp này là chỗ đó
10917,3.47,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_158.wav,hãy đi bộ hạn chế thang máy không nên ôm chặt ghế tựa văn phòng
10918,2.91,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_159.wav,thái lan một người tình nghi bị cúm gà tử vong
10919,3.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_160.wav,chỉ có điều dù không còn làm nghề này nữa thì hãy nhớ đến nhau
10920,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_161.wav,hiệu trưởng các trường bộc bạch không có thiết bị thì đành phải dạy chay
10921,3.41,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_162.wav,những trẻ nhiễm giun thường tăng cân chậm suy dinh dưỡng bụng trướng to
10922,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_163.wav,các nhân vật trong truyện của tôi bắt đầu từ sự trở về
10923,2.31,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_164.wav,những nét mới trong bản dự thảo lần này là gì
10924,2.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_165.wav,phó chủ nhiệm đoàn luật sư tỉnh bà rịa vũng tàu
10925,2.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_166.wav,phải nâng cao khả năng cạnh tranh của nền kinh tế
10926,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_167.wav,tôi thấy bí thư tỉnh ủy chống tiêu cực không cương quyết không triệt để
10927,2.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_168.wav,đến giờ này tôi vẫn nhớ rất rõ tình huống ấy
10928,2.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_169.wav,không có công nghiệp sản xuất chỉ có lắp ráp đối phó
10929,2.97,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_170.wav,ngọc yêu anh chừng nào thì anh lo lắng cho cô nhiều chừng
10930,2.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_171.wav,bài viết chưa từng được sử dụng trên bất cứ phương tiện nào
10931,2.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_172.wav,dưới gầm cầu long biên những làn trà đá được bày ra
10932,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_173.wav,bạn sẽ cần làm gì khi ở trạng thái lưng chừng trong chuỗi
10933,2.91,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_174.wav,mẹ em nói nếu thuyết phục được họ thì mẹ đồng ý mà
10934,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_175.wav,bạn cần thực hành thường xuyên cách suy nghĩ theo hướng tích cực
10935,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_176.wav,xin hỏi tôi có được bảo lãnh cho mẹ con cháu nhập hộ khẩu
10936,2.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_177.wav,có con gái đi thi thì sẽ đỡ lo lắng hơn
10937,2.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_178.wav,điều trị bệnh khớp bằng đông dược lợi hại ra sao
10938,2.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_179.wav,chúng ta hãy xem thử việc vi phạm luật giao thông
10939,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_180.wav,trong đó kiềm chế lạm phát là mục tiêu ưu tiên hàng đầu
10940,3.124375,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_181.wav,nông nghiệp và khán giả đều không chấp nhận chuyện đó mỹ yên nhiên
10941,2.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_182.wav,họ khủng bố tinh thần dân chúng quân đội phương tây
10942,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_183.wav,và họ cũng sẽ chia sẻ các nguồn cơ hội và thông tin với bạn
10943,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_184.wav,có trường hợp người mẹ bị lừa để ký vào giấy từ bỏ con
10944,3.19,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_185.wav,cháu cũng đi học à dạ thế bà đâu dạ bà nào ạ
10945,2.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_186.wav,nhiều khi đó lại là khởi đầu của những vấn đề rắc rối
10946,3.19,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_187.wav,thực tế thì tìm được một kịch bản hoàn thiện hiện nay không dễ
10947,2.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_188.wav,có thắc mắc gì bạn hãy gửi ngay về cho chúng tôi
10948,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_189.wav,nhờ tôi nhận giúp giấy chứng nhận điểm để chuyển ra cho cậu
10949,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_190.wav,càng đọc càng thấy buồn vì sự cẩu thả của người viết sách
10950,2.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_191.wav,từ khi có máy vi tính giáo viên không còn phải
10951,2.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_192.wav,phía bên nhà gái cũng thực thi chính sách y như thế
10952,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_193.wav,tất cả mọi giao dịch đều thông qua một người tên dũng
10953,2.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_194.wav,các em này sau đó đã được đưa vào viện mồ côi
10954,2.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_195.wav,nga sẽ sử dụng vũ khí nguyên tử nếu cần thiết
10955,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_196.wav,chúng tôi đặt câu hỏi và dưới đây là nhận định của các nhà giáo
10956,2.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_197.wav,chứ đến một nơi y như nước mình thì còn gì thú vị
10957,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_198.wav,từ đó giá bất động sản sẽ ở mức cao nếu nhu cầu cao
10958,3.41,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_199.wav,liệu còn một sự thể hiện thái độ nào ngoài không ngờ và đau xót
10959,3.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_200.wav,bạn có cả tình yêu sự gần gũi tình chồng vợ tình cha con
10960,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_201.wav,mà quên mất mình vừa nêu tấm gương cướp bóc trước mặt con
10961,3.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_202.wav,không thể nằm nhà chờ mãi bạn tôi học cao học tại cần thơ
10962,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_203.wav,đừng tự biến mình thành một bà hàng thịt đi xẻ thịt chồng
10963,2.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_204.wav,em không biết mình có phải bị già trước tuổi quá không
10964,2.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_205.wav,họ gợi mở anh em nội bộ với nhau cả chúng mình hiểu nhau
10965,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_206.wav,em hay than chị ơi chương trình học nặng quá em chịu hết nổi rồi
10966,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_207.wav,theo tôi thu lại đề sau khi thi là một chủ trương không thỏa đáng
10967,3.47,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_208.wav,bốn phút trước lúc nghỉ giải lao hoàng anh gia lai hưởng quá đá phạt
10968,2.91,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_209.wav,lương ra sao để giáo viên mầm non không rời khỏi ngành
10969,2.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_210.wav,tuy nhiên ông vẫn bị kết án phải uống độc dược
10970,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_211.wav,muốn điều trị tiếp về làm lại thủ tục nhập viện đúp lần
10971,3.09,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_212.wav,trung tâm thành long ủng hộ sân bãi âm thanh cho buổi giao lưu
10972,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_213.wav,đã không thông báo tạm ngừng hoạt động nhưng vẫn kinh doanh bình thường
10973,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_214.wav,những thành tựu mỗi năm một mới cứ ngày xuân tập hợp lại nơi này
10974,3.19,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_215.wav,mà cũng có thể chỉ là do tính thích buôn dưa lê cố hữu
10975,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_216.wav,hay tàn tật như vậy ra đời bon chen chi cho khổ vậy em
10976,2.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_217.wav,chăn nuôi chăn nuôi thú y công nghệ giống vật nuôi
10977,2.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_218.wav,con châm cứu ở đó kể cũng được mấy tháng liền
10978,2.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_219.wav,quan trọng nhất vẫn là kiến thức mà các em nắm được
10979,2.78,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_220.wav,kỳ khôi ga mà cũng có ga này ga nọ không hợp nhau
10980,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_221.wav,nhưng tự bản thân hai đứa trẻ cũng chẳng thể tìm được lối thoát
10981,2.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_222.wav,lãnh đạo các bộ ngành địa phương bị thủ tướng phê bình
10982,3.78,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_223.wav,nhưng dù thế nào mình là thầy thuốc mình phải hành xử có tình người
10983,3.999375,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_224.wav,đi không phải vì bữa ăn mà bởi gặp được những người mình ngưỡng mộ
10984,3.66,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_225.wav,có loài hoa chẳng biết là hoa gì mọc tràn cả ra lối đi
10985,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_226.wav,tết này chỉ tham gia có một vở mà được khen hết lời sướng quá
10986,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_227.wav,nếu phải chờ thì thời gian chờ cụ thể là bao lâu
10987,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_228.wav,chỉ tiêu tuyển sinh căn cứ vào điều kiện bảo đảm chất lượng
10988,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_229.wav,gỏi cá thòi lòi loài cá xấu lạ nhưng thịt lại ngọt lành
10989,2.91,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_230.wav,kinh tế thước đo năng lực cầm quyền ở trung quốc
10990,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_231.wav,được trang bị nhiều thiết bị chuẩn đoán hình ảnh và xét nghiệm hiện đại
10991,3.66,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_232.wav,cầm dây dắt con bò em chỉ biết ư ứ rồi cười toe toét
10992,3.28,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_233.wav,chắc chắn họ đã không hấp tấp họ đã tính toán đã cân nhắc
10993,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_234.wav,phần lớn địa bàn huyện quảng điền bị ngập sâu trong nước lũ
10994,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_235.wav,xem phim gió làng kình một vệt vẽ nông thôn đương đại
10995,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_236.wav,không đó là câu trả lời cần thiết nhất trong lúc này
10996,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_237.wav,lấy trong số học sinh đã được chính thức duyệt vào trường
10997,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_238.wav,có một điều chắc chắn không thể quay lại thời trung cổ
10998,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_239.wav,tôi vốn sống khép kín sau chuyện đó lại càng khép kín
10999,3.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_240.wav,các ông chồng có vợ nghiện mua sắm cũng ai oán không kém
11000,3.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_241.wav,theo tôi nghệ thuật ẩm thực rất gần với nghệ thuật viết văn
11001,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_242.wav,không thể kéo lên loại giỏi như những người khác được
11002,3.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_243.wav,kim vừa lúng túng vừa buồn cười vì sự so sánh quá đáng của anh
11003,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_244.wav,giáo viên phụ trách các môn học tận tình đến mức trên cả tuyệt vời
11004,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_245.wav,lại tăng giá để lành mạnh hóa tình hình tài chính
11005,3.03,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_246.wav,nhưng tôi thấy rõ họ rất khỏe mạnh đầy sức sống
11006,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_247.wav,đại diện lãnh đạo nhà trường cho biết các khoản học phí tiền ăn
11007,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_248.wav,tất cả chúng ta đều cần có những tiêu chuẩn để đạt tới
11008,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_249.wav,cơ quan liên hoan cuối năm khi chuẩn bị ra về ai cũng xỉn
11009,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_250.wav,nhưng có lẽ thắc mắc nhiều nhất vẫn là bạn í là nam hay nữ
11010,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_251.wav,anh biết đó anh chưa viết thư cho em bao giờ cả
11011,3.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_252.wav,đây là phần tạo sự cách biệt điểm số của thí sinh
11012,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_253.wav,lĩnh vực nào phụ nữ việt nam bị bất bình đẳng nhiều nhất thưa bà
11013,3.53,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_254.wav,thiên nhiên tạo từng gian phòng lớn riêng biệt khi vào sâu bên trong
11014,3.22,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_255.wav,nhưng nếu muốn được đăng cai trước tiên bạn phải tham gia cái đã
11015,3.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_256.wav,có lẽ cha tôi đang gặm nhấm tội lỗi của mình bằng cách khác
11016,3.31,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_257.wav,buông rơi câu hát chẳng còn nghe tiếng be be vọng lại
11017,2.97,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_258.wav,còn rất nhiều những hiện vật tại chùa chứng minh điều này
11018,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_259.wav,thằng tung thúc cùi chỏ vào hông tôi như muốn nhắc
11019,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_260.wav,chúng tôi lội mưa về một quán trà giữa thị xã hà đông trò chuyện
11020,3.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_261.wav,vì thế vài chiêu độc thúy đã học không ứng dụng vào phim được
11021,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_262.wav,người ta nói gì không hiểu vừa nghe chữ đầu là đến chữ cuối
11022,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_263.wav,cuộc mưu sinh ảnh của ngô xuân minh gửi dự thi
11023,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_264.wav,tuy nhiên hiệp vẫn cẩn thận móc bộ đàm báo về công ty
11024,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_265.wav,một số công nghệ phòng thủ an ninh không hoạt động
11025,2.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_266.wav,sự kiện này đã gây không ít xôn xao trong đồng nghiệp
11026,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_267.wav,em vẫn ăn uống bình thường khi nuốt không có cảm giác đau
11027,3.87,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_268.wav,có một người bạn đang cần tiền để trả tiền thuê nhà cho tháng này
11028,3.75,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_269.wav,oan nghiệt sao chỉ một nhát dao thôi mà đã chấm dứt đời anh
11029,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_270.wav,từ đó sự nghiệp của anh lên như diều gặp gió
11030,2.94,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_271.wav,nhị tiếp tục lấn sâu vào các trường ở vùng sâu
11031,3.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_272.wav,các chị em trong đây có giống mình thích mua sắm đồ hàng hiệu không
11032,3.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_273.wav,các bài tập sóng cần xem chiều truyền sóng là chiều nào
11033,3.31,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_274.wav,khách mời danh dự của hội chợ là cộng hòa liên bang nga
11034,3.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_275.wav,có nền văn minh liên tục lâu đời nhất và rộng lớn nhất thế giới
11035,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_276.wav,không có sự đoàn kết bạn sẽ không làm được điều gì cả
11036,3.59,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_277.wav,đẹp mắt nhất là cây thông dáng tùng với nhiều tầng lớp cành nhánh
11037,3.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_278.wav,thống nhất khung pháp luật cho đầu tư nước ngoài và trong nước
11038,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_279.wav,chúc bạn đọc có thật nhiều thời gian thư giãn thoải mái
11039,3.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_280.wav,lúc nhỏ thấy đứa bạn nào bị đánh là tôi đứng ra bảo vệ
11040,4.06,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_281.wav,với những ưu điểm trên rõ ràng thức ăn nhanh của chúng ta hơn hẳn
11041,3.25,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_282.wav,thấy mấy đứa trẻ đi học té lên té xuống mà thương
11042,3.12,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_283.wav,và các đội đang lên dây cót tinh thần như thế nào
11043,3.72,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_284.wav,em vừa khóc vừa thề có trời đất rằng anh là mối tình đầu
11044,3.44,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_285.wav,sư phạm ngữ văn chỉ tuyển thí sinh hộ khẩu tiền giang
11045,3.53,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_286.wav,tuổi thơ của hai chị em tôi cứ vậy như cây hoang cỏ dại
11046,3.31,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_287.wav,độ hoành tráng của nó luôn tỷ lệ thuận với tầm cỡ cuộc họp
11047,3.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_288.wav,đó là hai con sói hoàn toàn trái ngược nhau về hình thức
11048,3.22,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_289.wav,thật ghét hắn làm rối cả một không gian mơ mộng của bé
11049,3.69,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_290.wav,đừng quyết định dựa vào những gì người khác đang nói hay làm
11050,3.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_291.wav,động có bóng người tới họ vội khăn gói chuyển sang bãi khác
